"gene","logFC","logCPM","F","PValue","FDR","median_logFC_by_sample","prop_same_sign","expr_prop_in_A","stability_score"
"ALDH1A3",1.8849044928031,3.39985364083523,16.1194752253059,0.000287928092578729,0.00675572127078698,1.84636051823771,0.818181818181818,0.909090909090909,1.51065860583085
"CRISPLD2",1.51004100791484,7.34096832121371,17.0066561558715,0.000329213510033759,0.0074335815601448,1.84570027357461,0.818181818181818,1,1.51011840565196
"SMOC1",3.03714030283031,4.52328032244914,13.1521959842048,0.00214705131258362,0.0273963747485669,2.37120273087465,0.636363636363636,0.636363636363636,1.50894719237478
"CDC42EP5",1.8427274667468,4.90216351815376,19.5067774132584,0.000126955329787654,0.00371041181190311,1.83988453579749,0.818181818181818,1,1.5053600747434
"PIEZO2",2.49150861651291,3.20471038011325,20.639392939412,5.9069105922983e-05,0.00217064486544923,2.06859757828609,0.727272727272727,0.727272727272727,1.50443460238989
"ACSM3",2.36117976473684,2.56445399272919,10.5535843215526,0.00277518337830209,0.0329701461100501,2.05733551483629,0.727272727272727,0.727272727272727,1.49624401079003
"JAM2",1.78764655485757,2.76478483706258,12.479033792693,0.00116458927882149,0.0179636698121096,2.0524631773473,0.727272727272727,0.909090909090909,1.49270049261621
"EFNA4",1.58013735953695,2.70579168832806,18.9628981246291,0.000111970882428544,0.00341215333384382,1.64072144356573,0.909090909090909,0.909090909090909,1.49156494869612
"AKR1C1",1.92042711307992,6.11062857367344,43.6751547852713,4.54513400082678e-07,6.19501764312691e-05,1.82136045644875,0.818181818181818,0.818181818181818,1.49020400982171
"LAMB1",1.77644483278925,7.53842585495366,40.759795260841,6.44248731167158e-07,8.06704688429113e-05,1.4822010658862,1,1,1.4822010658862
"SCN1B",1.44084696743874,3.17061826558973,20.4059140747802,7.26671959782173e-05,0.00250459602138256,1.47876157538451,1,1,1.47876157538451
"PHLDA1",1.578744865312,7.1211667491617,16.2909460867725,0.000413112623795867,0.00877308437474706,1.6230427287914,0.909090909090909,1,1.47549338981036
"PTX3",2.32223837949677,3.85338523854178,27.6376910342373,1.05370553174141e-05,0.000631928281495961,2.02483299238104,0.727272727272727,0.818181818181818,1.47260581264075
"ORAI2",1.63447321401008,4.0789486280801,21.4499991177399,5.8429621376937e-05,0.00215242091720987,1.61976385621775,0.909090909090909,1,1.47251259656159
"FGF7",1.42129131491748,5.25863043732353,11.9961935571784,0.00180060077226635,0.0241903291922844,1.60565027862666,0.909090909090909,1,1.45968207147878
"CHST7",1.72272812203085,4.42488859324226,20.3778933252308,8.20697104726686e-05,0.00272831744815237,1.59680709417926,0.909090909090909,1,1.45164281289023
"HTR2B",3.89783303186844,2.27001787677773,54.5969235983758,5.28764993558515e-08,1.72342903226583e-05,2.27934573099848,0.636363636363636,0.636363636363636,1.45049273790812
"LINC01133",2.5140261580902,3.74171755071683,13.0128666510913,0.00119760337531467,0.0181921655583514,1.99439168083401,0.727272727272727,0.636363636363636,1.45046667697019
"OLFML3",1.60419471213516,5.27321975619284,41.2430590067702,4.83908116551613e-07,6.53624719951201e-05,1.44818521378477,1,1,1.44818521378477
"FBN1",1.57627623463531,7.35216322378582,31.371004018377,5.33360774803224e-06,0.000380794195077368,1.4463123493648,1,1,1.4463123493648
"ADD3",1.73656671552493,6.10871421015072,47.3244574953291,1.36401225145095e-07,2.96386024434843e-05,1.44523322884778,1,1,1.44523322884778
"PTGFR",3.45058447272245,2.35359654042287,25.2384140836122,1.4866768755093e-05,0.000807599507047497,1.98423270286572,0.727272727272727,0.818181818181818,1.44307832935689
"KCNT2",1.26440172185754,5.39635549864812,14.3259187922293,0.000636390892205024,0.011707249873411,1.57031740336332,0.909090909090909,1,1.42756127578484
"CYSLTR2",1.89100356698336,3.56636006817136,13.5467455939443,0.000849257467301031,0.0145685551570302,1.95974393199033,0.727272727272727,0.818181818181818,1.42526831417479
"COL15A1",1.96619096509595,6.33382451905748,26.7881647099432,1.65991204740864e-05,0.000870176969468454,1.56607392017912,0.909090909090909,1,1.4237035637992
"EGR2",2.32323966777803,3.20448854019345,27.2800861345205,9.35072790422278e-06,0.00058172391480503,1.95065181868946,0.727272727272727,0.909090909090909,1.41865586813779
"HECW2",2.26219108343388,3.06355147189722,20.5855112401431,6.88648410862524e-05,0.00241801068479199,1.94162559085004,0.727272727272727,0.909090909090909,1.41209133880003
"GLIS3",1.1755063574575,4.60649319429802,15.7911298232628,0.000396604032815292,0.0085312543242463,1.40771436469461,1,1,1.40771436469461
"HHIPL1",3.20527382159178,1.35209287902151,21.384915196489,5.5311531902366e-05,0.00208888110280144,1.9339427103035,0.727272727272727,0.727272727272727,1.40650378931164
"PODN",1.57807693001079,5.84141999922958,43.5162420819792,3.60474594705772e-07,5.32680384365093e-05,1.39855775165563,1,1,1.39855775165563
"MMP23B",1.75446451572994,5.60979823341439,13.7557129566926,0.000906772555809461,0.0152242339633273,1.70766668235528,0.818181818181818,0.909090909090909,1.39718183101796
"FAM180A",1.68526829596556,4.10403253461212,14.686877153763,0.000584727517687622,0.0111361270880274,1.70221800367938,0.818181818181818,1,1.39272382119222
"RUNX2",2.05476467890837,2.13650728227811,15.8176888457655,0.000293992837680214,0.00684769453864418,1.39130582383449,1,1,1.39130582383449
"LINC02580",2.19209111482478,2.47936130900568,29.7036093437654,6.22398816379942e-06,0.000432019696943726,1.90870673946809,0.727272727272727,0.727272727272727,1.38815035597679
"SYT17",2.4539424790907,1.66466067905792,27.6591544296194,5.37132796140524e-06,0.000380818367065096,1.52659484520529,0.909090909090909,0.909090909090909,1.38781349564117
"MEG3",2.15429322304179,6.51924284519918,25.7559476456253,3.65469277443533e-05,0.00154981806091259,1.69220098764423,0.818181818181818,0.818181818181818,1.38452808079983
"CCL2",1.61084377471281,7.63878574678807,18.4276706765118,0.000202497593826182,0.00526177889815587,1.69040767303247,0.818181818181818,1,1.3830608233902
"ADAMTS3",1.50923514895133,2.00098140911616,14.8601759985669,0.000430724832917436,0.00903888753155723,1.51600384950203,0.909090909090909,0.909090909090909,1.37818531772912
"NGFR",2.36790695747434,3.57614923992464,21.6659152925772,5.196231064232e-05,0.00199617591870158,1.89375300970975,0.727272727272727,0.818181818181818,1.37727491615254
"MEOX2",1.56607729646382,3.32621278454494,16.1742059744457,0.000315061728552685,0.00718983332753487,1.51189142118052,0.909090909090909,1,1.37444674652775
"UNC5B",1.89057669519729,4.9666146218652,18.0626400245874,0.00019768745994363,0.00518956623149485,1.67714059352676,0.818181818181818,0.909090909090909,1.37220594015826
"CACHD1",1.33658532993611,2.44471293760758,16.2179051408299,0.000260575307305342,0.00630129932649838,1.50745607950772,0.909090909090909,1,1.37041461773429
"GAS1",1.16419034251611,3.67603298441012,11.5176974289836,0.00181581344857033,0.0242642522588368,1.50017969462115,0.909090909090909,0.909090909090909,1.36379972238286
"SCG2",3.63406839028571,2.47183718396226,21.1342564819143,5.18209578950345e-05,0.00199617591870158,1.87339552212749,0.727272727272727,0.909090909090909,1.36246947063818
"MFAP5",1.67373935599115,4.73972514881511,10.3959866847305,0.0032608193502443,0.0367589958783555,1.87339552212749,0.727272727272727,0.818181818181818,1.36246947063818
"TNFAIP2",1.33494079076669,4.56274995940939,21.0839489243679,7.39833519300999e-05,0.00251526620292061,1.35580699072044,1,1,1.35580699072044
"PRR5L",2.59098795824285,1.72051252776018,24.5526837519137,1.72430270063267e-05,0.000891091784100367,1.65524708259239,0.818181818181818,0.818181818181818,1.35429306757559
"DIO2",2.59884294323806,4.39395911808214,17.4873528258563,0.000224890323814489,0.00567073037978677,1.65166315127572,0.818181818181818,0.909090909090909,1.35136076013468
"BEND6",2.14904744275376,2.375692759525,23.5883600616977,2.264321565603e-05,0.0010709455278576,1.65166315127572,0.818181818181818,0.818181818181818,1.35136076013468
"ENO3",1.59994102557298,2.24614628481027,14.0294147176953,0.000624037636247168,0.0115860089951409,1.65166315127572,0.818181818181818,0.909090909090909,1.35136076013468
"PRTFDC1",1.67314332329414,4.02251896345402,40.2072031366449,4.0775748381524e-07,5.82238852842085e-05,1.48577475730624,0.909090909090909,0.909090909090909,1.35070432482385
"BICC1",1.38624208891303,5.87843973320848,22.7338920621219,4.44865680791763e-05,0.00176919659207186,1.34693963970177,1,1,1.34693963970177
"COL24A1",3.01849249371438,3.06155617398969,23.2384824636229,2.39036538465404e-05,0.00111647190691956,1.64072144356573,0.818181818181818,0.818181818181818,1.34240845382651
"CCDC184",1.59641512745309,2.16061621981578,15.0791143286558,0.000402514526134514,0.00862128612904967,1.64072144356573,0.818181818181818,0.909090909090909,1.34240845382651
"CCN2",1.6285603831845,9.84274356093474,17.0462091822306,0.000323822225758399,0.00736170738754063,1.47591585496431,0.909090909090909,1,1.34174168633119
"CD38",2.23292742244199,1.863866040597,17.6794313001578,0.000157562292869088,0.00441557281679669,1.63576686694201,0.818181818181818,0.818181818181818,1.33835470931619
"PLTP",1.316795762079,6.77243961957093,20.5049898773239,0.00010020785406572,0.00315633688236835,1.4716077682484,0.909090909090909,1,1.33782524386218
"FKBP10",1.38477471786085,6.99729326092349,32.7909945134622,3.7493133072459e-06,0.000288164664408713,1.46890517885215,0.909090909090909,1,1.33536834441104
"SULT1C4",1.04348037279894,3.29877753698219,9.7723767156148,0.00364013992072347,0.0398369473221949,1.46846015763405,0.909090909090909,1,1.33496377966732
"IFIT3",2.14702320102748,4.90417007461471,25.3141995155648,2.16959976830173e-05,0.00103925908390249,1.63118260290502,0.818181818181818,1,1.33460394783138
"AGT",1.70920786705518,7.76252258784413,16.900070054772,0.00030337102395653,0.00698550933384457,1.62669123670366,0.818181818181818,0.818181818181818,1.33092919366663
"TNXB",1.30794959576287,6.96776249797923,42.4487537665685,4.48636980169733e-07,6.17102224191266e-05,1.32961279000943,1,1,1.32961279000943
"TNFRSF21",2.43545067976658,2.71605762804162,10.2881664536651,0.00286627086624542,0.0336259773846772,2.08213612089672,0.636363636363636,0.818181818181818,1.32499571329791
"ANK2",1.17894963026039,4.74516375910944,19.6947563742761,0.000108987130559853,0.00336155558585389,1.32297683980286,1,1,1.32297683980286
"AKR1C2",2.14852283251428,5.05232925493165,33.6712107148396,2.37423373769274e-06,0.000214439074874863,1.81874869286384,0.727272727272727,0.818181818181818,1.32272632208279
"COL12A1",1.48782128436652,6.35228860906798,27.5304608313321,1.35395597003655e-05,0.00075745753204321,1.32244264198702,1,1,1.32244264198702
"ARHGAP18",1.628067094413,5.13901268960382,14.6202187798642,0.000648492203803529,0.0118926424001383,1.61602454811424,0.818181818181818,0.909090909090909,1.32220190300256
"FRMD4B",1.80688091717858,5.01728428751318,12.1918604344758,0.00156033188104799,0.0219045467158732,1.45223129349068,0.909090909090909,0.909090909090909,1.32021026680971
"CFAP300",1.34220595144634,3.01486658194881,18.912001921281,0.000132886727981738,0.0038462755070081,1.44787367477101,0.909090909090909,0.909090909090909,1.31624879524637
"FN1",1.50534633152186,11.7291850610767,20.7368624779682,9.82375103318887e-05,0.00311390061819452,1.30642647272608,1,1,1.30642647272608
"RTKN",1.38158935414616,3.06478918509565,17.0820528624172,0.000230073689085266,0.00577406407131128,1.59314841464315,0.818181818181818,0.909090909090909,1.30348506652621
"FXYD5",1.32111974807999,7.17946231851306,10.8264418912188,0.00281234116599204,0.0333043075074131,1.78773683440142,0.727272727272727,1,1.30017224320103
"TMEM178A",1.86372225806645,1.2807231739749,14.5736361210163,0.000474753901709565,0.00958006089950404,1.42793894585661,0.909090909090909,0.909090909090909,1.2981263144151
"PLXDC2",1.40993542429405,7.38190573894723,33.4896160818745,3.20194549414988e-06,0.00025862866806794,1.42438365432324,0.909090909090909,1,1.29489423120295
"P3H4",1.33656543876596,4.89913858876427,19.5381331358544,0.000115126229684258,0.00348704557910321,1.29108446732352,1,1,1.29108446732352
"HIC1",1.62858591614758,3.73591188347513,13.6353547162323,0.000767019631394345,0.0135293239217593,1.57672045541611,0.818181818181818,1,1.29004400897682
"TRIL",2.80892230623791,1.90048462619789,27.2542197954065,7.48621136775847e-06,0.0004944527182238,1.77358508233473,0.727272727272727,0.727272727272727,1.28988005987981
"BID",1.71143711343143,2.66202390981887,20.2654805616837,6.44816212769416e-05,0.00231285394211767,1.57580669943074,0.818181818181818,0.909090909090909,1.28929639044333
"SPHK1",1.55393902945412,4.10001892795922,10.9146818957423,0.00248789637346852,0.030474697979913,1.57532278425649,0.818181818181818,1,1.28890045984622
"IL17D",2.51703406618682,2.78238641003639,25.7294226368187,1.53986519720283e-05,0.000827498168518352,2.02483299238104,0.636363636363636,0.727272727272727,1.28853008606066
"NKD2",2.29027962819603,3.2942029537063,26.2531778792988,1.46503124752598e-05,0.000801650127523977,1.57352110576926,0.818181818181818,0.727272727272727,1.28742635926576
"MFAP2",1.49523733903973,5.4936992016498,16.2837820564347,0.000391683844545043,0.0084496631385091,1.41525824546228,0.909090909090909,1,1.28659840496571
"ANK3",1.42728849276792,5.19544110259339,22.5348424323876,4.24437329755801e-05,0.0017152530687409,1.40854409032272,0.909090909090909,0.909090909090909,1.28049462756611
"CERCAM",1.6170604831747,5.74039805910515,26.3296248612466,1.64172765685352e-05,0.000863663956463327,1.55932853633749,0.818181818181818,1,1.2758142570034
"CRACR2B",2.34613176566858,2.04566250085676,11.4712908105188,0.00165949625870796,0.0228167254025947,1.75339051742906,0.727272727272727,0.818181818181818,1.27519310358477
"IL6",2.2192560700629,3.33033483108187,16.7280742671415,0.000244554370748586,0.00603059815893675,1.74976592915785,0.727272727272727,0.909090909090909,1.27255703938752
"C1QTNF6",2.00147665285486,2.99650751603021,16.5603207630799,0.00026483688828306,0.00636330042632679,1.55095613638973,0.818181818181818,0.818181818181818,1.2689641115916
"FXYD6",1.76142426540721,4.16996455550921,23.6839971394767,3.01109170213271e-05,0.00134361005625226,1.55095613638973,0.818181818181818,1,1.2689641115916
"OAS3",1.88039779367364,3.12644508106298,14.3897195009557,0.00058529101216338,0.0111361270880274,1.54629535590287,0.818181818181818,0.909090909090909,1.26515074573871
"CMTM3",1.8734969794817,4.90682020985384,24.2071515098512,2.6843674364297e-05,0.00123456199307946,1.39047178299616,0.909090909090909,1,1.26406525726924
"DDX60",0.898944328643652,4.09535779408246,10.36532244004,0.00289292126153523,0.0337275027015534,1.73632547077471,0.727272727272727,1,1.26278216056343
"SLC49A3",1.57988306179378,2.90626304417484,13.623999169791,0.000779046024948796,0.0136931266729863,1.54189217880712,0.818181818181818,0.818181818181818,1.26154814629673
"COL5A2",1.65304549034507,7.13657959305909,24.7208614888032,3.45559946269451e-05,0.00150364832950083,1.38272894098053,0.909090909090909,1,1.2570263099823
"PSD3",1.43336713533325,4.58355344421364,22.563203659062,4.37544651462094e-05,0.0017447092977051,1.38074838061522,0.909090909090909,1,1.25522580055929
"RNF144A",1.63608274190973,2.50310834914955,15.3052312697902,0.000385325204323281,0.00834852715089443,1.52937393110083,0.818181818181818,0.909090909090909,1.25130594362795
"MEDAG",1.50773846696049,6.01914479648245,9.26123255592939,0.00499469813515394,0.0496515093925467,1.52936412822233,0.818181818181818,1,1.25129792309099
"ABTB2",1.38354337533663,2.76643462090582,9.70821644039021,0.00385715182432145,0.0414257000731028,1.71942106988382,0.727272727272727,0.909090909090909,1.25048805082459
"APCDD1",1.80740200210961,5.91684728004369,31.1148339084513,4.57559974612313e-06,0.000343009834968121,1.37460310789541,0.909090909090909,1,1.24963918899583
"ODF2L",1.00476684897034,5.46188793801323,14.5355186604082,0.000608282937877894,0.0113857504214772,1.24826239090631,1,1,1.24826239090631
"ART4",1.82334378386478,5.14894707709337,31.9336398769726,2.94831658488707e-06,0.00024390597816891,1.36875672824734,0.909090909090909,0.909090909090909,1.24432429840667
"ICAM1",1.8544827157764,4.39268983198702,12.4037632708699,0.00139578179440557,0.0201608443579217,1.36655259587501,0.909090909090909,1,1.24232054170456
"DSP",2.02622260483981,3.54151632395156,12.479838395619,0.00123481619954271,0.0185879510840801,1.95027780332846,0.636363636363636,0.636363636363636,1.24108587484539
"PMP22",1.26383317800083,7.57426276267337,46.4823584244947,2.0548153615903e-07,3.94972393799018e-05,1.24019519722726,1,1,1.24019519722726
"TPBG",1.20120525320586,4.56749619737566,18.007988267205,0.000185211942573777,0.00498542666967441,1.36119191046573,0.909090909090909,1,1.23744719133249
"C11orf80",1.47572679901079,2.76470769819351,16.8544479779154,0.000244144465742994,0.00603040852534547,1.69619454034878,0.727272727272727,0.818181818181818,1.23359602934457
"GALNT15",1.84337186778139,4.54780797773871,15.4817939275393,0.000451850028026802,0.00930575201951352,1.69288875941992,0.727272727272727,0.818181818181818,1.23119182503267
"MAMDC2",1.36099185681286,5.41223733335633,23.6362977440027,3.83451057210553e-05,0.00160588874322844,1.22869815462062,1,1,1.22869815462062
"C1S",1.41206551136604,9.00083581583005,39.9581834454639,7.61704648548134e-07,8.99231322494659e-05,1.2278421121079,1,1,1.2278421121079
"WNT5B",2.94754067998069,2.1503997303027,19.2647200733816,0.000100899648441753,0.00317146421192286,1.679637874573,0.727272727272727,0.727272727272727,1.22155481787127
"C2",2.32039908479417,3.32193010069094,25.0480231851417,1.57727607006552e-05,0.000835621912314218,1.679637874573,0.727272727272727,0.909090909090909,1.22155481787127
"ACVRL1",2.18525379891138,3.76947332108516,31.5867768454199,3.26510863945775e-06,0.000260392413996755,1.49093598791924,0.818181818181818,1,1.21985671738847
"LTC4S",1.85909596601788,4.89015577527136,12.3639174183624,0.00147856604957586,0.0210323916331034,1.66037229867784,0.727272727272727,0.818181818181818,1.20754348994752
"MRC2",1.27505585145782,6.56114108046171,20.1095206564352,0.000111160794238688,0.00339436616704816,1.32676479638146,0.909090909090909,1,1.20614981489224
"LY6E",1.40201520455874,7.4272711744792,10.503399083581,0.00319303244978987,0.0362400723086294,1.47348718595587,0.818181818181818,1,1.20558042487299
"CLIC3",1.87209649200578,4.35223275864341,15.3359845046889,0.000471378707504733,0.00956343837837411,1.46968901717458,0.818181818181818,0.909090909090909,1.20247283223375
"AHR",1.20774271039192,5.63597140312927,24.165581482258,3.40063427900415e-05,0.00149477723730638,1.20099528435933,1,1,1.20099528435933
"TYMP",1.13123863205875,6.18761205441474,12.1000781908605,0.00168427351592168,0.0230614728988253,1.32019670091018,0.909090909090909,1,1.20017881900925
"LOXL4",1.68352638626893,2.76804378428367,15.2827266835657,0.000397907185443943,0.00854702354063185,1.460875326481,0.818181818181818,1,1.19526163075718
"CASP4",1.34889183574347,5.64591292431858,34.5898123785668,2.17799903744014e-06,0.000202626909097077,1.31289048594645,0.909090909090909,1,1.19353680540586
"OLFM2",3.34512626690055,2.24866509366357,17.5198415258541,0.000221042968787028,0.00561513561099163,1.87339552212749,0.636363636363636,0.636363636363636,1.19216078680841
"P4HA2",1.03154238196384,6.00427349388273,25.7048508569013,2.2081861445025e-05,0.00105254689960168,1.19010496656573,1,1,1.19010496656573
"PLXDC1",2.24672071138519,3.0566068958131,26.7850595028014,8.83808773287618e-06,0.000556762392348792,1.63576686694201,0.727272727272727,0.909090909090909,1.18964863050328
"KIF13B",1.24510672713232,4.78185854241594,31.0795057161122,4.65201447809188e-06,0.00034528541123778,1.18815239765789,1,1,1.18815239765789
"BNC2",1.30582854424928,3.72336149789896,13.8598955210361,0.000788522543892533,0.0138272731000944,1.30646530965481,0.909090909090909,0.909090909090909,1.18769573604983
"IDUA",1.59984662870642,3.60260458552048,20.3432030453067,8.1775497187144e-05,0.00272457784294855,1.44838711528544,0.818181818181818,0.909090909090909,1.18504400341536
"GOLM1",2.01401953716217,4.35529541959134,16.1769542537093,0.000360911709179184,0.00794588730649559,1.18328036486528,1,1,1.18328036486528
"TFPI",1.22118542509523,7.9016394567176,29.0445002659014,9.46877376410827e-06,0.000586633574567254,1.29825259801677,0.909090909090909,1,1.1802296345607
"DAB2",1.19203736933998,5.60773650255042,14.2978555185572,0.000736065794741146,0.0131535571639499,1.28748597882745,0.909090909090909,1,1.17044179893404
"LOXL1",1.19586426013275,6.1609562708544,11.1165387569308,0.00251424070542103,0.030668363768866,1.28541847115587,0.909090909090909,1,1.16856224650534
"TEX9",1.69140979420238,3.35006526007492,15.386141437133,0.000408669108924957,0.00871575526331705,1.42793894585661,0.818181818181818,0.909090909090909,1.16831368297359
"RAB37",1.75975824145865,1.36299725033067,14.3487347858727,0.000524224857367924,0.0102692327159047,1.42749442547207,0.818181818181818,0.818181818181818,1.16794998447715
"CCN1",1.41517583120307,9.20646561769323,14.8329226717696,0.000670866186636156,0.0121813093063393,1.1652671448814,1,1,1.1652671448814
"YIF1B",1.07958200519035,4.42627081593291,12.9210836067925,0.00109975247433276,0.0173023907448877,1.1626183076851,1,1,1.1626183076851
"RAPGEF4",1.71240949653645,1.64178626948369,9.82149897329921,0.00345089562157977,0.0384507187483404,1.58984985267758,0.727272727272727,0.818181818181818,1.15625443831097
"C2orf27A",1.80300547070928,4.04234660908995,25.208927303753,2.8002251670115e-05,0.00126636671613378,1.41222755009745,0.818181818181818,0.818181818181818,1.15545890462519
"KLF4",1.29672344795664,6.26922958801309,18.8708750421677,0.000162467395147702,0.00449275582655091,1.41195143418883,0.818181818181818,1,1.15523299160905
"ANKRD29",1.83424225729204,4.30435179337384,14.7871631212377,0.000577690355714682,0.0110475912030998,1.41038989520002,0.818181818181818,1,1.15395536880002
"FAT4",1.11873927061575,5.48912752254829,20.904180868674,8.71260511316848e-05,0.00286465106275735,1.26785022377611,0.909090909090909,1,1.15259111252374
"PAPLN",2.41500760941502,2.55924945169257,23.9384039904803,1.85866256066149e-05,0.000935131804429454,1.40784222776848,0.818181818181818,0.727272727272727,1.15187091362875
"LRRC4C",2.0440160399238,2.626645531639,19.7006170966605,8.36536454985015e-05,0.00276362777081424,1.5813474884166,0.727272727272727,0.818181818181818,1.15007090066662
"COLEC12",2.02010636012574,4.1678855532001,15.4715932261296,0.000458468894883915,0.00937765912823266,1.40116453094081,0.818181818181818,1,1.14640734349703
"FGF9",3.43195738489209,0.805587996045732,17.5837132340819,0.000253218799747807,0.0061731861213315,1.57352110576926,0.727272727272727,0.636363636363636,1.14437898601401
"CHRDL2",2.67078325519421,1.46593656666877,20.1072311731619,6.73984354248035e-05,0.00238326590170773,1.57352110576926,0.727272727272727,0.727272727272727,1.14437898601401
"RRBP1",1.05215567449868,7.25401738017276,22.8650592967745,5.01040707474561e-05,0.00194614075833319,1.25650680871126,0.909090909090909,1,1.14227891701024
"SPEF2",1.22629289127225,3.57666663303746,16.6891253882563,0.000264204559003495,0.00635829687502312,1.2558510889563,0.909090909090909,0.909090909090909,1.14168280814209
"SERTAD4",1.76486820209829,3.3362630721373,27.2987690287311,1.01769191457347e-05,0.000620254263219511,1.39442480176198,0.818181818181818,0.909090909090909,1.14089301962344
"NFATC2",1.57502854231592,3.73311477817971,20.1132590443046,7.86315177628302e-05,0.002631523093344,1.39442480176198,0.818181818181818,0.909090909090909,1.14089301962344
"TCF4",1.18668802409781,7.81912204143,41.5028231539074,5.4355291609684e-07,7.21193705401763e-05,1.14005805798113,1,1,1.14005805798113
"SHROOM1",1.08191159180439,2.89398658802676,12.5420378274815,0.00117187983761751,0.0180368434096586,1.13877888009429,1,1,1.13877888009429
"CSGALNACT1",0.934018303920489,4.7127724308916,9.69939000960216,0.00393225233990021,0.0420215675923905,1.39130582383449,0.818181818181818,1,1.13834112859185
"PRELP",1.12621286738593,9.16675263580701,26.4893880922971,1.84367677615668e-05,0.00093071535033391,1.25105884314527,0.909090909090909,1,1.13732622104116
"ADAMTS7",2.20558361956807,2.68855460474134,16.2289954826678,0.000283198772421702,0.00669242470083975,1.38445654520326,0.818181818181818,0.909090909090909,1.13273717334812
"DNM1",1.57212101581997,1.70565114219146,10.6586264423566,0.00226221726526941,0.0284781053385259,1.38445654520326,0.818181818181818,0.909090909090909,1.13273717334812
"SEMA5A",1.51325093023179,5.49840386969508,32.6291869389782,3.55204206215698e-06,0.000280293508620629,1.38416275244179,0.818181818181818,1,1.13249679745238
"TRAM2",1.00413205501335,5.08444585663507,12.5820437153917,0.00131989392955757,0.0193897405500654,1.12780456268838,1,1,1.12780456268838
"GPX8",1.29266898360734,5.78541324284268,31.7969166056643,4.0218407291193e-06,0.000303820475443675,1.12544000848091,1,1,1.12544000848091
"LINC02718",3.0501010897426,0.805737843932512,11.6824858222548,0.00197519628036203,0.0257514068099721,1.76630967687756,0.636363636363636,0.545454545454545,1.12401524892208
"ITM2A",1.1812382610394,4.63996193719617,13.8403899242226,0.00075765540262216,0.0134583218546314,1.12295047355957,1,1,1.12295047355957
"PLA2G5",0.880197467286692,6.25015525245781,13.3445887995308,0.00092200087567022,0.0154270297048733,1.2347096054461,0.909090909090909,1,1.12246327767828
"P4HA3",2.55425586357843,3.34591609197185,21.7624471090858,4.87392697478609e-05,0.00191295254274785,1.5413274080233,0.727272727272727,0.727272727272727,1.12096538765331
"MAPK10",0.973390910179985,4.94771563637268,14.435854087615,0.000666105443915899,0.0121495363997945,1.11979527771268,1,1,1.11979527771268
"FUOM",1.28069634856884,4.36740603870415,28.5944847351571,7.91717076664559e-06,0.00051609626654051,1.229203911794,0.909090909090909,1,1.11745810163091
"XPNPEP1",1.03804953813442,4.45246018406102,18.1030485878467,0.000187052222030394,0.00500798922303874,1.11655962840659,1,1,1.11655962840659
"SH2D4A",2.19769580833421,2.07701213344876,21.5133453709029,4.26330353901252e-05,0.00171827177312943,1.3641394389918,0.818181818181818,0.818181818181818,1.11611408644783
"SORCS2",2.54667320734066,0.806329949989053,9.62672665649981,0.00392166258293503,0.0419682277701248,1.75339051742906,0.636363636363636,0.636363636363636,1.11579396563668
"GALNS",1.15742556825108,4.1112226098131,22.6996403882042,4.28898437447902e-05,0.00172398774065855,1.11395990726418,1,1,1.11395990726418
"CXCL12",1.48081928366918,7.93552822582404,15.9575105000242,0.000452971713020688,0.00931605609508803,1.22439309837156,0.909090909090909,1,1.11308463488323
"HAPLN1",2.15287899362128,3.76255431095818,9.96870524578729,0.00347368921970641,0.0385701981203433,1.748816960956,0.636363636363636,0.727272727272727,1.11288352060837
"LRATD1",1.49118422960069,2.25957430189978,10.3792199348928,0.00293545414710654,0.0341702360462488,1.748816960956,0.636363636363636,0.727272727272727,1.11288352060837
"CFB",1.12617652794826,4.82458487533764,15.3612211619869,0.000493088386418933,0.00984404018319449,1.1120447871112,1,1,1.1120447871112
"GPR162",2.78025065349039,1.37292527711875,13.9089757048617,0.000740223953233521,0.0132121163462264,1.22154894905436,0.909090909090909,0.818181818181818,1.11049904459488
"GBGT1",1.18648057176292,2.52812565706793,11.0547120696419,0.00202626141731036,0.0261656312047788,1.22069848546954,0.909090909090909,1,1.1097258958814
"CSF1",1.10219357061927,5.04408850252527,11.8991408856053,0.00175401385941595,0.023799031487985,1.21973677421762,0.909090909090909,1,1.10885161292511
"COL5A3",2.25668850010692,3.89216764963334,23.5202242117964,2.49810610517281e-05,0.00115956980912867,1.35451969833761,0.818181818181818,1,1.10824338954895
"MMP19",1.66360490550373,4.75308071025199,15.1880863761585,0.000535814788663173,0.0104069103019578,1.21769735817353,0.909090909090909,0.909090909090909,1.10699759833957
"HMCN1",1.40436467033119,6.03903275706419,15.0124251398289,0.000628196987127442,0.0116135110086335,1.10391718142712,1,1,1.10391718142712
"ZNF608",1.1685010464615,3.81208778184699,13.5597022454017,0.000867785116729129,0.0147848889262725,1.34781051838558,0.818181818181818,1,1.10275406049729
"SRRM3",2.26474706897267,1.71099930731228,13.4257124147051,0.000823171561341302,0.0142350763773819,1.51019849561622,0.727272727272727,0.818181818181818,1.09832617862997
"SLC16A12",3.31490461242726,1.97217905517931,26.2413093541283,1.55472947959653e-05,0.000829539469309282,1.72573841408606,0.636363636363636,0.636363636363636,1.09819717260022
"PHLDB1",1.26106685579329,6.22841860394727,41.1084053462426,5.92471835801042e-07,7.7242871601435e-05,1.20646335354939,0.909090909090909,1,1.09678486686308
